,id,timestamp,from_loc,to_loc,request_type
5806,r_loc_18_loc_4_xl1667873971.101541,2022-11-07 18:19:31.101541,loc_18,loc_4,xl
5807,r_loc_18_loc_7_green1667873972.101541,2022-11-07 18:19:32.101541,loc_18,loc_7,green
5808,r_loc_5_loc_8_xl1667873973.101541,2022-11-07 18:19:33.101541,loc_5,loc_8,xl
5809,r_loc_13_loc_3_xl1667873974.101541,2022-11-07 18:19:34.101541,loc_13,loc_3,xl
5810,r_loc_19_loc_1_comfort1667873975.101541,2022-11-07 18:19:35.101541,loc_19,loc_1,comfort
5811,r_loc_13_loc_1_x1667873976.101541,2022-11-07 18:19:36.101541,loc_13,loc_1,x
5812,r_loc_6_loc_3_comfort1667873977.101541,2022-11-07 18:19:37.101541,loc_6,loc_3,comfort
5813,r_loc_15_loc_9_comfort1667873978.101541,2022-11-07 18:19:38.101541,loc_15,loc_9,comfort
5814,r_loc_18_loc_5_xl1667873979.101541,2022-11-07 18:19:39.101541,loc_18,loc_5,xl
5815,r_loc_3_loc_6_xl1667873980.101541,2022-11-07 18:19:40.101541,loc_3,loc_6,xl
5816,r_loc_17_loc_3_xl1667873981.101541,2022-11-07 18:19:41.101541,loc_17,loc_3,xl
5817,r_loc_6_loc_10_comfort1667873982.101541,2022-11-07 18:19:42.101541,loc_6,loc_10,comfort
5818,r_loc_3_loc_13_comfort1667873983.101541,2022-11-07 18:19:43.101541,loc_3,loc_13,comfort
5819,r_loc_13_loc_11_green1667873984.101541,2022-11-07 18:19:44.101541,loc_13,loc_11,green
5820,r_loc_11_loc_15_green1667873985.101541,2022-11-07 18:19:45.101541,loc_11,loc_15,green
5821,r_loc_9_loc_18_green1667873986.101541,2022-11-07 18:19:46.101541,loc_9,loc_18,green
5822,r_loc_15_loc_19_xl1667873987.101541,2022-11-07 18:19:47.101541,loc_15,loc_19,xl
5823,r_loc_12_loc_12_x1667873988.101541,2022-11-07 18:19:48.101541,loc_12,loc_12,x
5824,r_loc_6_loc_0_green1667873989.101541,2022-11-07 18:19:49.101541,loc_6,loc_0,green
5825,r_loc_9_loc_18_xl1667873990.101541,2022-11-07 18:19:50.101541,loc_9,loc_18,xl
5826,r_loc_9_loc_8_green1667873991.101541,2022-11-07 18:19:51.101541,loc_9,loc_8,green
5827,r_loc_19_loc_15_comfort1667873992.101541,2022-11-07 18:19:52.101541,loc_19,loc_15,comfort
5828,r_loc_0_loc_8_x1667873993.101541,2022-11-07 18:19:53.101541,loc_0,loc_8,x
5829,r_loc_2_loc_13_green1667873994.101541,2022-11-07 18:19:54.101541,loc_2,loc_13,green
5830,r_loc_8_loc_4_x1667873995.101541,2022-11-07 18:19:55.101541,loc_8,loc_4,x
5831,r_loc_4_loc_18_green1667873996.101541,2022-11-07 18:19:56.101541,loc_4,loc_18,green
5832,r_loc_7_loc_0_x1667873997.101541,2022-11-07 18:19:57.101541,loc_7,loc_0,x
5833,r_loc_4_loc_17_xl1667873998.101541,2022-11-07 18:19:58.101541,loc_4,loc_17,xl
5834,r_loc_16_loc_6_green1667873999.101541,2022-11-07 18:19:59.101541,loc_16,loc_6,green
5835,r_loc_3_loc_4_xl1667874000.101541,2022-11-07 18:20:00.101541,loc_3,loc_4,xl
5836,r_loc_12_loc_16_xl1667874001.101541,2022-11-07 18:20:01.101541,loc_12,loc_16,xl
5837,r_loc_3_loc_8_x1667874002.101541,2022-11-07 18:20:02.101541,loc_3,loc_8,x
5838,r_loc_1_loc_17_green1667874003.101541,2022-11-07 18:20:03.101541,loc_1,loc_17,green
5839,r_loc_12_loc_3_green1667874004.101541,2022-11-07 18:20:04.101541,loc_12,loc_3,green
5840,r_loc_5_loc_3_comfort1667874005.101541,2022-11-07 18:20:05.101541,loc_5,loc_3,comfort
5841,r_loc_12_loc_14_x1667874006.101541,2022-11-07 18:20:06.101541,loc_12,loc_14,x
5842,r_loc_3_loc_4_comfort1667874007.101541,2022-11-07 18:20:07.101541,loc_3,loc_4,comfort
5843,r_loc_14_loc_6_comfort1667874008.101541,2022-11-07 18:20:08.101541,loc_14,loc_6,comfort
5844,r_loc_15_loc_4_xl1667874009.101541,2022-11-07 18:20:09.101541,loc_15,loc_4,xl
5845,r_loc_7_loc_5_xl1667874010.101541,2022-11-07 18:20:10.101541,loc_7,loc_5,xl
5846,r_loc_5_loc_12_green1667874011.101541,2022-11-07 18:20:11.101541,loc_5,loc_12,green
5847,r_loc_9_loc_19_xl1667874012.101541,2022-11-07 18:20:12.101541,loc_9,loc_19,xl
5848,r_loc_2_loc_9_xl1667874013.101541,2022-11-07 18:20:13.101541,loc_2,loc_9,xl
5849,r_loc_17_loc_12_comfort1667874014.101541,2022-11-07 18:20:14.101541,loc_17,loc_12,comfort
5850,r_loc_15_loc_15_green1667874015.101541,2022-11-07 18:20:15.101541,loc_15,loc_15,green
5851,r_loc_19_loc_6_comfort1667874016.101541,2022-11-07 18:20:16.101541,loc_19,loc_6,comfort
5852,r_loc_13_loc_1_green1667874017.101541,2022-11-07 18:20:17.101541,loc_13,loc_1,green
5853,r_loc_9_loc_19_comfort1667874018.101541,2022-11-07 18:20:18.101541,loc_9,loc_19,comfort
5854,r_loc_19_loc_1_x1667874019.101541,2022-11-07 18:20:19.101541,loc_19,loc_1,x
5855,r_loc_15_loc_7_x1667874020.101541,2022-11-07 18:20:20.101541,loc_15,loc_7,x
5856,r_loc_2_loc_2_comfort1667874021.101541,2022-11-07 18:20:21.101541,loc_2,loc_2,comfort
5857,r_loc_12_loc_19_comfort1667874022.101541,2022-11-07 18:20:22.101541,loc_12,loc_19,comfort
5858,r_loc_1_loc_2_green1667874023.101541,2022-11-07 18:20:23.101541,loc_1,loc_2,green
5859,r_loc_2_loc_5_green1667874024.101541,2022-11-07 18:20:24.101541,loc_2,loc_5,green
5860,r_loc_13_loc_1_comfort1667874025.101541,2022-11-07 18:20:25.101541,loc_13,loc_1,comfort
5861,r_loc_15_loc_18_green1667874026.101541,2022-11-07 18:20:26.101541,loc_15,loc_18,green
5862,r_loc_4_loc_15_x1667874027.101541,2022-11-07 18:20:27.101541,loc_4,loc_15,x
5863,r_loc_1_loc_12_green1667874028.101541,2022-11-07 18:20:28.101541,loc_1,loc_12,green
5864,r_loc_9_loc_13_comfort1667874029.101541,2022-11-07 18:20:29.101541,loc_9,loc_13,comfort
5865,r_loc_1_loc_16_comfort1667874030.101541,2022-11-07 18:20:30.101541,loc_1,loc_16,comfort
5866,r_loc_6_loc_15_comfort1667874031.101541,2022-11-07 18:20:31.101541,loc_6,loc_15,comfort
5867,r_loc_6_loc_14_x1667874032.101541,2022-11-07 18:20:32.101541,loc_6,loc_14,x
5868,r_loc_18_loc_12_green1667874033.101541,2022-11-07 18:20:33.101541,loc_18,loc_12,green
5869,r_loc_5_loc_7_green1667874034.101541,2022-11-07 18:20:34.101541,loc_5,loc_7,green
5870,r_loc_8_loc_7_comfort1667874035.101541,2022-11-07 18:20:35.101541,loc_8,loc_7,comfort
5871,r_loc_11_loc_11_green1667874036.101541,2022-11-07 18:20:36.101541,loc_11,loc_11,green
5872,r_loc_14_loc_7_x1667874037.101541,2022-11-07 18:20:37.101541,loc_14,loc_7,x
5873,r_loc_18_loc_7_x1667874038.101541,2022-11-07 18:20:38.101541,loc_18,loc_7,x
5874,r_loc_7_loc_4_x1667874039.101541,2022-11-07 18:20:39.101541,loc_7,loc_4,x
5875,r_loc_18_loc_11_green1667874040.101541,2022-11-07 18:20:40.101541,loc_18,loc_11,green
5876,r_loc_5_loc_13_green1667874041.101541,2022-11-07 18:20:41.101541,loc_5,loc_13,green
5877,r_loc_18_loc_2_green1667874042.101541,2022-11-07 18:20:42.101541,loc_18,loc_2,green
5878,r_loc_18_loc_0_comfort1667874043.101541,2022-11-07 18:20:43.101541,loc_18,loc_0,comfort
5879,r_loc_14_loc_6_x1667874044.101541,2022-11-07 18:20:44.101541,loc_14,loc_6,x
5880,r_loc_1_loc_2_comfort1667874045.101541,2022-11-07 18:20:45.101541,loc_1,loc_2,comfort
5881,r_loc_9_loc_11_x1667874046.101541,2022-11-07 18:20:46.101541,loc_9,loc_11,x
5882,r_loc_19_loc_1_comfort1667874047.101541,2022-11-07 18:20:47.101541,loc_19,loc_1,comfort
5883,r_loc_18_loc_9_comfort1667874048.101541,2022-11-07 18:20:48.101541,loc_18,loc_9,comfort
5884,r_loc_16_loc_15_comfort1667874049.101541,2022-11-07 18:20:49.101541,loc_16,loc_15,comfort
5885,r_loc_7_loc_5_x1667874050.101541,2022-11-07 18:20:50.101541,loc_7,loc_5,x
5886,r_loc_17_loc_19_comfort1667874051.101541,2022-11-07 18:20:51.101541,loc_17,loc_19,comfort
5887,r_loc_10_loc_1_xl1667874052.101541,2022-11-07 18:20:52.101541,loc_10,loc_1,xl
5888,r_loc_6_loc_19_comfort1667874053.101541,2022-11-07 18:20:53.101541,loc_6,loc_19,comfort
5889,r_loc_7_loc_0_comfort1667874054.101541,2022-11-07 18:20:54.101541,loc_7,loc_0,comfort
5890,r_loc_0_loc_0_green1667874055.101541,2022-11-07 18:20:55.101541,loc_0,loc_0,green
5891,r_loc_0_loc_10_xl1667874056.101541,2022-11-07 18:20:56.101541,loc_0,loc_10,xl
5892,r_loc_14_loc_9_comfort1667874057.101541,2022-11-07 18:20:57.101541,loc_14,loc_9,comfort
5893,r_loc_17_loc_19_xl1667874058.101541,2022-11-07 18:20:58.101541,loc_17,loc_19,xl
5894,r_loc_11_loc_16_green1667874059.101541,2022-11-07 18:20:59.101541,loc_11,loc_16,green
5895,r_loc_4_loc_3_xl1667874060.101541,2022-11-07 18:21:00.101541,loc_4,loc_3,xl
5896,r_loc_4_loc_0_xl1667874061.101541,2022-11-07 18:21:01.101541,loc_4,loc_0,xl
5897,r_loc_12_loc_4_xl1667874062.101541,2022-11-07 18:21:02.101541,loc_12,loc_4,xl
5898,r_loc_7_loc_0_comfort1667874063.101541,2022-11-07 18:21:03.101541,loc_7,loc_0,comfort
5899,r_loc_19_loc_14_x1667874064.101541,2022-11-07 18:21:04.101541,loc_19,loc_14,x
5900,r_loc_13_loc_5_x1667874065.101541,2022-11-07 18:21:05.101541,loc_13,loc_5,x
5901,r_loc_14_loc_0_x1667874066.101541,2022-11-07 18:21:06.101541,loc_14,loc_0,x
5902,r_loc_19_loc_12_xl1667874067.101541,2022-11-07 18:21:07.101541,loc_19,loc_12,xl
5903,r_loc_18_loc_0_green1667874068.101541,2022-11-07 18:21:08.101541,loc_18,loc_0,green
5904,r_loc_14_loc_11_comfort1667874069.101541,2022-11-07 18:21:09.101541,loc_14,loc_11,comfort
5905,r_loc_8_loc_17_xl1667874070.101541,2022-11-07 18:21:10.101541,loc_8,loc_17,xl
5906,r_loc_1_loc_10_comfort1667874071.101541,2022-11-07 18:21:11.101541,loc_1,loc_10,comfort
5907,r_loc_2_loc_8_comfort1667874072.101541,2022-11-07 18:21:12.101541,loc_2,loc_8,comfort
5908,r_loc_1_loc_3_green1667874073.101541,2022-11-07 18:21:13.101541,loc_1,loc_3,green
5909,r_loc_15_loc_19_x1667874074.101541,2022-11-07 18:21:14.101541,loc_15,loc_19,x
5910,r_loc_6_loc_18_xl1667874075.101541,2022-11-07 18:21:15.101541,loc_6,loc_18,xl
5911,r_loc_12_loc_15_xl1667874076.101541,2022-11-07 18:21:16.101541,loc_12,loc_15,xl
5912,r_loc_19_loc_1_xl1667874077.101541,2022-11-07 18:21:17.101541,loc_19,loc_1,xl
5913,r_loc_6_loc_18_comfort1667874078.101541,2022-11-07 18:21:18.101541,loc_6,loc_18,comfort
5914,r_loc_13_loc_1_comfort1667874079.101541,2022-11-07 18:21:19.101541,loc_13,loc_1,comfort
5915,r_loc_15_loc_4_green1667874080.101541,2022-11-07 18:21:20.101541,loc_15,loc_4,green
5916,r_loc_15_loc_11_comfort1667874081.101541,2022-11-07 18:21:21.101541,loc_15,loc_11,comfort
5917,r_loc_16_loc_16_comfort1667874082.101541,2022-11-07 18:21:22.101541,loc_16,loc_16,comfort
5918,r_loc_5_loc_3_xl1667874083.101541,2022-11-07 18:21:23.101541,loc_5,loc_3,xl
5919,r_loc_7_loc_2_xl1667874084.101541,2022-11-07 18:21:24.101541,loc_7,loc_2,xl
5920,r_loc_18_loc_10_comfort1667874085.101541,2022-11-07 18:21:25.101541,loc_18,loc_10,comfort
5921,r_loc_16_loc_5_x1667874086.101541,2022-11-07 18:21:26.101541,loc_16,loc_5,x
5922,r_loc_7_loc_17_xl1667874087.101541,2022-11-07 18:21:27.101541,loc_7,loc_17,xl
5923,r_loc_5_loc_7_green1667874088.101541,2022-11-07 18:21:28.101541,loc_5,loc_7,green
5924,r_loc_8_loc_4_xl1667874089.101541,2022-11-07 18:21:29.101541,loc_8,loc_4,xl
5925,r_loc_7_loc_0_xl1667874090.101541,2022-11-07 18:21:30.101541,loc_7,loc_0,xl
5926,r_loc_14_loc_10_comfort1667874091.101541,2022-11-07 18:21:31.101541,loc_14,loc_10,comfort
5927,r_loc_8_loc_8_xl1667874092.101541,2022-11-07 18:21:32.101541,loc_8,loc_8,xl
5928,r_loc_18_loc_13_comfort1667874093.101541,2022-11-07 18:21:33.101541,loc_18,loc_13,comfort
5929,r_loc_6_loc_7_comfort1667874094.101541,2022-11-07 18:21:34.101541,loc_6,loc_7,comfort
5930,r_loc_11_loc_11_green1667874095.101541,2022-11-07 18:21:35.101541,loc_11,loc_11,green
5931,r_loc_19_loc_7_x1667874096.101541,2022-11-07 18:21:36.101541,loc_19,loc_7,x
5932,r_loc_7_loc_17_x1667874097.101541,2022-11-07 18:21:37.101541,loc_7,loc_17,x
5933,r_loc_5_loc_6_xl1667874098.101541,2022-11-07 18:21:38.101541,loc_5,loc_6,xl
5934,r_loc_7_loc_12_x1667874099.101541,2022-11-07 18:21:39.101541,loc_7,loc_12,x
5935,r_loc_14_loc_10_comfort1667874100.101541,2022-11-07 18:21:40.101541,loc_14,loc_10,comfort
5936,r_loc_9_loc_6_comfort1667874101.101541,2022-11-07 18:21:41.101541,loc_9,loc_6,comfort
5937,r_loc_2_loc_5_green1667874102.101541,2022-11-07 18:21:42.101541,loc_2,loc_5,green
5938,r_loc_7_loc_12_xl1667874103.101541,2022-11-07 18:21:43.101541,loc_7,loc_12,xl
5939,r_loc_15_loc_15_green1667874104.101541,2022-11-07 18:21:44.101541,loc_15,loc_15,green
5940,r_loc_10_loc_11_x1667874105.101541,2022-11-07 18:21:45.101541,loc_10,loc_11,x
5941,r_loc_17_loc_18_comfort1667874106.101541,2022-11-07 18:21:46.101541,loc_17,loc_18,comfort
5942,r_loc_9_loc_8_x1667874107.101541,2022-11-07 18:21:47.101541,loc_9,loc_8,x
5943,r_loc_6_loc_13_xl1667874108.101541,2022-11-07 18:21:48.101541,loc_6,loc_13,xl
5944,r_loc_11_loc_19_x1667874109.101541,2022-11-07 18:21:49.101541,loc_11,loc_19,x
5945,r_loc_18_loc_9_x1667874110.101541,2022-11-07 18:21:50.101541,loc_18,loc_9,x
5946,r_loc_1_loc_16_x1667874111.101541,2022-11-07 18:21:51.101541,loc_1,loc_16,x
5947,r_loc_15_loc_5_comfort1667874112.101541,2022-11-07 18:21:52.101541,loc_15,loc_5,comfort
5948,r_loc_6_loc_1_green1667874113.101541,2022-11-07 18:21:53.101541,loc_6,loc_1,green
5949,r_loc_12_loc_6_comfort1667874114.101541,2022-11-07 18:21:54.101541,loc_12,loc_6,comfort
5950,r_loc_1_loc_16_comfort1667874115.101541,2022-11-07 18:21:55.101541,loc_1,loc_16,comfort
5951,r_loc_2_loc_0_x1667874116.101541,2022-11-07 18:21:56.101541,loc_2,loc_0,x
5952,r_loc_2_loc_17_x1667874117.101541,2022-11-07 18:21:57.101541,loc_2,loc_17,x
5953,r_loc_4_loc_2_xl1667874118.101541,2022-11-07 18:21:58.101541,loc_4,loc_2,xl
5954,r_loc_14_loc_1_x1667874119.101541,2022-11-07 18:21:59.101541,loc_14,loc_1,x
5955,r_loc_1_loc_15_comfort1667874120.101541,2022-11-07 18:22:00.101541,loc_1,loc_15,comfort
5956,r_loc_16_loc_3_comfort1667874121.101541,2022-11-07 18:22:01.101541,loc_16,loc_3,comfort
5957,r_loc_5_loc_10_comfort1667874122.101541,2022-11-07 18:22:02.101541,loc_5,loc_10,comfort
5958,r_loc_18_loc_14_x1667874123.101541,2022-11-07 18:22:03.101541,loc_18,loc_14,x
5959,r_loc_19_loc_8_comfort1667874124.101541,2022-11-07 18:22:04.101541,loc_19,loc_8,comfort
5960,r_loc_9_loc_7_x1667874125.101541,2022-11-07 18:22:05.101541,loc_9,loc_7,x
5961,r_loc_7_loc_0_x1667874126.101541,2022-11-07 18:22:06.101541,loc_7,loc_0,x
5962,r_loc_0_loc_11_xl1667874127.101541,2022-11-07 18:22:07.101541,loc_0,loc_11,xl
5963,r_loc_9_loc_0_green1667874128.101541,2022-11-07 18:22:08.101541,loc_9,loc_0,green
5964,r_loc_19_loc_18_xl1667874129.101541,2022-11-07 18:22:09.101541,loc_19,loc_18,xl
5965,r_loc_12_loc_19_xl1667874130.101541,2022-11-07 18:22:10.101541,loc_12,loc_19,xl
5966,r_loc_14_loc_19_x1667874131.101541,2022-11-07 18:22:11.101541,loc_14,loc_19,x
5967,r_loc_6_loc_18_comfort1667874132.101541,2022-11-07 18:22:12.101541,loc_6,loc_18,comfort
5968,r_loc_1_loc_0_comfort1667874133.101541,2022-11-07 18:22:13.101541,loc_1,loc_0,comfort
5969,r_loc_16_loc_1_comfort1667874134.101541,2022-11-07 18:22:14.101541,loc_16,loc_1,comfort
5970,r_loc_14_loc_8_green1667874135.101541,2022-11-07 18:22:15.101541,loc_14,loc_8,green
5971,r_loc_3_loc_4_green1667874136.101541,2022-11-07 18:22:16.101541,loc_3,loc_4,green
5972,r_loc_3_loc_11_xl1667874137.101541,2022-11-07 18:22:17.101541,loc_3,loc_11,xl
5973,r_loc_4_loc_6_green1667874138.101541,2022-11-07 18:22:18.101541,loc_4,loc_6,green
5974,r_loc_1_loc_11_green1667874139.101541,2022-11-07 18:22:19.101541,loc_1,loc_11,green
5975,r_loc_8_loc_2_comfort1667874140.101541,2022-11-07 18:22:20.101541,loc_8,loc_2,comfort
5976,r_loc_7_loc_18_x1667874141.101541,2022-11-07 18:22:21.101541,loc_7,loc_18,x
5977,r_loc_18_loc_11_comfort1667874142.101541,2022-11-07 18:22:22.101541,loc_18,loc_11,comfort
5978,r_loc_5_loc_18_x1667874143.101541,2022-11-07 18:22:23.101541,loc_5,loc_18,x
5979,r_loc_9_loc_9_comfort1667874144.101541,2022-11-07 18:22:24.101541,loc_9,loc_9,comfort
5980,r_loc_13_loc_1_xl1667874145.101541,2022-11-07 18:22:25.101541,loc_13,loc_1,xl
5981,r_loc_13_loc_15_comfort1667874146.101541,2022-11-07 18:22:26.101541,loc_13,loc_15,comfort
5982,r_loc_2_loc_15_green1667874147.101541,2022-11-07 18:22:27.101541,loc_2,loc_15,green
5983,r_loc_16_loc_5_green1667874148.101541,2022-11-07 18:22:28.101541,loc_16,loc_5,green
5984,r_loc_15_loc_15_xl1667874149.101541,2022-11-07 18:22:29.101541,loc_15,loc_15,xl
5985,r_loc_5_loc_16_xl1667874150.101541,2022-11-07 18:22:30.101541,loc_5,loc_16,xl
5986,r_loc_10_loc_7_green1667874151.101541,2022-11-07 18:22:31.101541,loc_10,loc_7,green
5987,r_loc_0_loc_6_comfort1667874152.101541,2022-11-07 18:22:32.101541,loc_0,loc_6,comfort
5988,r_loc_10_loc_9_x1667874153.101541,2022-11-07 18:22:33.101541,loc_10,loc_9,x
5989,r_loc_1_loc_2_xl1667874154.101541,2022-11-07 18:22:34.101541,loc_1,loc_2,xl
5990,r_loc_7_loc_17_green1667874155.101541,2022-11-07 18:22:35.101541,loc_7,loc_17,green
5991,r_loc_19_loc_14_green1667874156.101541,2022-11-07 18:22:36.101541,loc_19,loc_14,green
5992,r_loc_5_loc_9_green1667874157.101541,2022-11-07 18:22:37.101541,loc_5,loc_9,green
5993,r_loc_16_loc_4_green1667874158.101541,2022-11-07 18:22:38.101541,loc_16,loc_4,green
5994,r_loc_1_loc_4_xl1667874159.101541,2022-11-07 18:22:39.101541,loc_1,loc_4,xl
5995,r_loc_1_loc_17_x1667874160.101541,2022-11-07 18:22:40.101541,loc_1,loc_17,x
5996,r_loc_5_loc_12_x1667874161.101541,2022-11-07 18:22:41.101541,loc_5,loc_12,x
5997,r_loc_12_loc_5_x1667874162.101541,2022-11-07 18:22:42.101541,loc_12,loc_5,x
5998,r_loc_3_loc_13_comfort1667874163.101541,2022-11-07 18:22:43.101541,loc_3,loc_13,comfort
5999,r_loc_6_loc_17_xl1667874164.101541,2022-11-07 18:22:44.101541,loc_6,loc_17,xl
6000,r_loc_6_loc_8_green1667874165.101541,2022-11-07 18:22:45.101541,loc_6,loc_8,green
6001,r_loc_18_loc_11_xl1667874166.101541,2022-11-07 18:22:46.101541,loc_18,loc_11,xl
6002,r_loc_15_loc_13_x1667874167.101541,2022-11-07 18:22:47.101541,loc_15,loc_13,x
6003,r_loc_7_loc_13_x1667874168.101541,2022-11-07 18:22:48.101541,loc_7,loc_13,x
6004,r_loc_15_loc_10_comfort1667874169.101541,2022-11-07 18:22:49.101541,loc_15,loc_10,comfort
6005,r_loc_1_loc_1_green1667874170.101541,2022-11-07 18:22:50.101541,loc_1,loc_1,green
6006,r_loc_3_loc_17_x1667874171.101541,2022-11-07 18:22:51.101541,loc_3,loc_17,x
6007,r_loc_8_loc_18_xl1667874172.101541,2022-11-07 18:22:52.101541,loc_8,loc_18,xl
6008,r_loc_1_loc_19_comfort1667874173.101541,2022-11-07 18:22:53.101541,loc_1,loc_19,comfort
6009,r_loc_6_loc_4_x1667874174.101541,2022-11-07 18:22:54.101541,loc_6,loc_4,x
6010,r_loc_7_loc_13_green1667874175.101541,2022-11-07 18:22:55.101541,loc_7,loc_13,green
6011,r_loc_7_loc_4_comfort1667874176.101541,2022-11-07 18:22:56.101541,loc_7,loc_4,comfort
6012,r_loc_15_loc_13_xl1667874177.101541,2022-11-07 18:22:57.101541,loc_15,loc_13,xl
6013,r_loc_4_loc_14_x1667874178.101541,2022-11-07 18:22:58.101541,loc_4,loc_14,x
6014,r_loc_16_loc_15_xl1667874179.101541,2022-11-07 18:22:59.101541,loc_16,loc_15,xl
6015,r_loc_15_loc_16_green1667874180.101541,2022-11-07 18:23:00.101541,loc_15,loc_16,green
6016,r_loc_7_loc_15_xl1667874181.101541,2022-11-07 18:23:01.101541,loc_7,loc_15,xl
6017,r_loc_10_loc_11_green1667874182.101541,2022-11-07 18:23:02.101541,loc_10,loc_11,green
6018,r_loc_6_loc_3_x1667874183.101541,2022-11-07 18:23:03.101541,loc_6,loc_3,x
6019,r_loc_8_loc_9_comfort1667874184.101541,2022-11-07 18:23:04.101541,loc_8,loc_9,comfort
6020,r_loc_5_loc_7_x1667874185.101541,2022-11-07 18:23:05.101541,loc_5,loc_7,x
6021,r_loc_16_loc_4_x1667874186.101541,2022-11-07 18:23:06.101541,loc_16,loc_4,x
6022,r_loc_15_loc_18_green1667874187.101541,2022-11-07 18:23:07.101541,loc_15,loc_18,green
6023,r_loc_16_loc_0_green1667874188.101541,2022-11-07 18:23:08.101541,loc_16,loc_0,green
6024,r_loc_12_loc_13_xl1667874189.101541,2022-11-07 18:23:09.101541,loc_12,loc_13,xl
6025,r_loc_8_loc_5_x1667874190.101541,2022-11-07 18:23:10.101541,loc_8,loc_5,x
6026,r_loc_12_loc_2_xl1667874191.101541,2022-11-07 18:23:11.101541,loc_12,loc_2,xl
6027,r_loc_19_loc_12_x1667874192.101541,2022-11-07 18:23:12.101541,loc_19,loc_12,x
6028,r_loc_13_loc_4_x1667874193.101541,2022-11-07 18:23:13.101541,loc_13,loc_4,x
6029,r_loc_2_loc_5_green1667874194.101541,2022-11-07 18:23:14.101541,loc_2,loc_5,green
6030,r_loc_16_loc_1_comfort1667874195.101541,2022-11-07 18:23:15.101541,loc_16,loc_1,comfort
6031,r_loc_15_loc_3_comfort1667874196.101541,2022-11-07 18:23:16.101541,loc_15,loc_3,comfort
6032,r_loc_6_loc_13_x1667874197.101541,2022-11-07 18:23:17.101541,loc_6,loc_13,x
6033,r_loc_19_loc_11_comfort1667874198.101541,2022-11-07 18:23:18.101541,loc_19,loc_11,comfort
6034,r_loc_15_loc_5_xl1667874199.101541,2022-11-07 18:23:19.101541,loc_15,loc_5,xl
6035,r_loc_13_loc_0_x1667874200.101541,2022-11-07 18:23:20.101541,loc_13,loc_0,x
6036,r_loc_10_loc_12_green1667874201.101541,2022-11-07 18:23:21.101541,loc_10,loc_12,green
6037,r_loc_15_loc_3_xl1667874202.101541,2022-11-07 18:23:22.101541,loc_15,loc_3,xl
6038,r_loc_5_loc_7_green1667874203.101541,2022-11-07 18:23:23.101541,loc_5,loc_7,green
6039,r_loc_1_loc_6_xl1667874204.101541,2022-11-07 18:23:24.101541,loc_1,loc_6,xl
6040,r_loc_3_loc_8_comfort1667874205.101541,2022-11-07 18:23:25.101541,loc_3,loc_8,comfort
6041,r_loc_2_loc_0_comfort1667874206.101541,2022-11-07 18:23:26.101541,loc_2,loc_0,comfort
6042,r_loc_7_loc_18_comfort1667874207.101541,2022-11-07 18:23:27.101541,loc_7,loc_18,comfort
6043,r_loc_16_loc_14_green1667874208.101541,2022-11-07 18:23:28.101541,loc_16,loc_14,green
6044,r_loc_8_loc_11_comfort1667874209.101541,2022-11-07 18:23:29.101541,loc_8,loc_11,comfort
6045,r_loc_18_loc_2_comfort1667874210.101541,2022-11-07 18:23:30.101541,loc_18,loc_2,comfort
6046,r_loc_11_loc_13_comfort1667874211.101541,2022-11-07 18:23:31.101541,loc_11,loc_13,comfort
6047,r_loc_12_loc_7_xl1667874212.101541,2022-11-07 18:23:32.101541,loc_12,loc_7,xl
6048,r_loc_10_loc_14_xl1667874213.101541,2022-11-07 18:23:33.101541,loc_10,loc_14,xl
6049,r_loc_0_loc_6_x1667874214.101541,2022-11-07 18:23:34.101541,loc_0,loc_6,x
6050,r_loc_14_loc_16_comfort1667874215.101541,2022-11-07 18:23:35.101541,loc_14,loc_16,comfort
6051,r_loc_15_loc_8_x1667874216.101541,2022-11-07 18:23:36.101541,loc_15,loc_8,x
6052,r_loc_14_loc_4_green1667874217.101541,2022-11-07 18:23:37.101541,loc_14,loc_4,green
6053,r_loc_12_loc_17_comfort1667874218.101541,2022-11-07 18:23:38.101541,loc_12,loc_17,comfort
6054,r_loc_1_loc_0_x1667874219.101541,2022-11-07 18:23:39.101541,loc_1,loc_0,x
6055,r_loc_11_loc_0_comfort1667874220.101541,2022-11-07 18:23:40.101541,loc_11,loc_0,comfort
6056,r_loc_13_loc_2_x1667874221.101541,2022-11-07 18:23:41.101541,loc_13,loc_2,x
6057,r_loc_16_loc_8_xl1667874222.101541,2022-11-07 18:23:42.101541,loc_16,loc_8,xl
6058,r_loc_0_loc_14_xl1667874223.101541,2022-11-07 18:23:43.101541,loc_0,loc_14,xl
6059,r_loc_19_loc_10_comfort1667874224.101541,2022-11-07 18:23:44.101541,loc_19,loc_10,comfort
6060,r_loc_19_loc_7_green1667874225.101541,2022-11-07 18:23:45.101541,loc_19,loc_7,green
6061,r_loc_15_loc_8_comfort1667874226.101541,2022-11-07 18:23:46.101541,loc_15,loc_8,comfort
6062,r_loc_11_loc_18_green1667874227.101541,2022-11-07 18:23:47.101541,loc_11,loc_18,green
6063,r_loc_0_loc_9_green1667874228.101541,2022-11-07 18:23:48.101541,loc_0,loc_9,green
6064,r_loc_12_loc_12_x1667874229.101541,2022-11-07 18:23:49.101541,loc_12,loc_12,x
