,id,starttime,endtime,location,car_type,car_id
5892,c_loc_6_green_1667874057.273904,2022-11-07 18:20:57.273904,2022-11-12 18:20:57.273904,loc_6,green,c_894
5893,c_loc_2_comfort_1667874058.273904,2022-11-07 18:20:58.273904,2022-11-12 18:20:58.273904,loc_2,comfort,c_130
5894,c_loc_15_green_1667874059.273904,2022-11-07 18:20:59.273904,2022-11-12 18:20:59.273904,loc_15,green,c_526
5895,c_loc_14_x_1667874060.273904,2022-11-07 18:21:00.273904,2022-11-12 18:21:00.273904,loc_14,x,c_3
5896,c_loc_6_xl_1667874061.273904,2022-11-07 18:21:01.273904,2022-11-12 18:21:01.273904,loc_6,xl,c_677
5897,c_loc_15_xl_1667874062.273904,2022-11-07 18:21:02.273904,2022-11-12 18:21:02.273904,loc_15,xl,c_43
5898,c_loc_3_x_1667874063.273904,2022-11-07 18:21:03.273904,2022-11-12 18:21:03.273904,loc_3,x,c_760
5899,c_loc_12_green_1667874064.273904,2022-11-07 18:21:04.273904,2022-11-12 18:21:04.273904,loc_12,green,c_537
5900,c_loc_1_x_1667874065.273904,2022-11-07 18:21:05.273904,2022-11-12 18:21:05.273904,loc_1,x,c_410
5901,c_loc_3_comfort_1667874066.273904,2022-11-07 18:21:06.273904,2022-11-12 18:21:06.273904,loc_3,comfort,c_457
5902,c_loc_17_comfort_1667874067.273904,2022-11-07 18:21:07.273904,2022-11-12 18:21:07.273904,loc_17,comfort,c_67
5903,c_loc_4_comfort_1667874068.273904,2022-11-07 18:21:08.273904,2022-11-12 18:21:08.273904,loc_4,comfort,c_180
5904,c_loc_12_x_1667874069.273904,2022-11-07 18:21:09.273904,2022-11-12 18:21:09.273904,loc_12,x,c_955
5905,c_loc_1_comfort_1667874070.273904,2022-11-07 18:21:10.273904,2022-11-12 18:21:10.273904,loc_1,comfort,c_603
5906,c_loc_8_comfort_1667874071.273904,2022-11-07 18:21:11.273904,2022-11-12 18:21:11.273904,loc_8,comfort,c_386
5907,c_loc_11_x_1667874072.273904,2022-11-07 18:21:12.273904,2022-11-12 18:21:12.273904,loc_11,x,c_357
5908,c_loc_16_x_1667874073.273904,2022-11-07 18:21:13.273904,2022-11-12 18:21:13.273904,loc_16,x,c_505
5909,c_loc_15_green_1667874074.273904,2022-11-07 18:21:14.273904,2022-11-12 18:21:14.273904,loc_15,green,c_294
5910,c_loc_13_xl_1667874075.273904,2022-11-07 18:21:15.273904,2022-11-12 18:21:15.273904,loc_13,xl,c_638
5911,c_loc_9_x_1667874076.273904,2022-11-07 18:21:16.273904,2022-11-12 18:21:16.273904,loc_9,x,c_795
5912,c_loc_10_xl_1667874077.273904,2022-11-07 18:21:17.273904,2022-11-12 18:21:17.273904,loc_10,xl,c_656
5913,c_loc_17_comfort_1667874078.273904,2022-11-07 18:21:18.273904,2022-11-12 18:21:18.273904,loc_17,comfort,c_417
5914,c_loc_14_green_1667874079.273904,2022-11-07 18:21:19.273904,2022-11-12 18:21:19.273904,loc_14,green,c_948
5915,c_loc_19_x_1667874080.273904,2022-11-07 18:21:20.273904,2022-11-12 18:21:20.273904,loc_19,x,c_343
5916,c_loc_15_xl_1667874081.273904,2022-11-07 18:21:21.273904,2022-11-12 18:21:21.273904,loc_15,xl,c_607
5917,c_loc_15_xl_1667874082.273904,2022-11-07 18:21:22.273904,2022-11-12 18:21:22.273904,loc_15,xl,c_229
5918,c_loc_0_comfort_1667874083.273904,2022-11-07 18:21:23.273904,2022-11-12 18:21:23.273904,loc_0,comfort,c_942
5919,c_loc_16_xl_1667874084.273904,2022-11-07 18:21:24.273904,2022-11-12 18:21:24.273904,loc_16,xl,c_939
5920,c_loc_17_comfort_1667874085.273904,2022-11-07 18:21:25.273904,2022-11-12 18:21:25.273904,loc_17,comfort,c_626
5921,c_loc_9_x_1667874086.273904,2022-11-07 18:21:26.273904,2022-11-12 18:21:26.273904,loc_9,x,c_933
5922,c_loc_3_green_1667874087.273904,2022-11-07 18:21:27.273904,2022-11-12 18:21:27.273904,loc_3,green,c_929
5923,c_loc_17_xl_1667874088.273904,2022-11-07 18:21:28.273904,2022-11-12 18:21:28.273904,loc_17,xl,c_479
5924,c_loc_4_x_1667874089.273904,2022-11-07 18:21:29.273904,2022-11-12 18:21:29.273904,loc_4,x,c_547
5925,c_loc_0_x_1667874090.273904,2022-11-07 18:21:30.273904,2022-11-12 18:21:30.273904,loc_0,x,c_359
5926,c_loc_5_xl_1667874091.273904,2022-11-07 18:21:31.273904,2022-11-12 18:21:31.273904,loc_5,xl,c_36
5927,c_loc_15_x_1667874092.273904,2022-11-07 18:21:32.273904,2022-11-12 18:21:32.273904,loc_15,x,c_396
5928,c_loc_15_xl_1667874093.273904,2022-11-07 18:21:33.273904,2022-11-12 18:21:33.273904,loc_15,xl,c_255
5929,c_loc_12_x_1667874094.273904,2022-11-07 18:21:34.273904,2022-11-12 18:21:34.273904,loc_12,x,c_72
5930,c_loc_6_comfort_1667874095.273904,2022-11-07 18:21:35.273904,2022-11-12 18:21:35.273904,loc_6,comfort,c_545
5931,c_loc_17_xl_1667874096.273904,2022-11-07 18:21:36.273904,2022-11-12 18:21:36.273904,loc_17,xl,c_71
5932,c_loc_17_comfort_1667874097.273904,2022-11-07 18:21:37.273904,2022-11-12 18:21:37.273904,loc_17,comfort,c_986
5933,c_loc_10_comfort_1667874098.273904,2022-11-07 18:21:38.273904,2022-11-12 18:21:38.273904,loc_10,comfort,c_870
5934,c_loc_5_comfort_1667874099.273904,2022-11-07 18:21:39.273904,2022-11-12 18:21:39.273904,loc_5,comfort,c_73
5935,c_loc_10_comfort_1667874100.273904,2022-11-07 18:21:40.273904,2022-11-12 18:21:40.273904,loc_10,comfort,c_829
5936,c_loc_9_comfort_1667874101.273904,2022-11-07 18:21:41.273904,2022-11-12 18:21:41.273904,loc_9,comfort,c_17
5937,c_loc_0_green_1667874102.273904,2022-11-07 18:21:42.273904,2022-11-12 18:21:42.273904,loc_0,green,c_217
5938,c_loc_18_x_1667874103.273904,2022-11-07 18:21:43.273904,2022-11-12 18:21:43.273904,loc_18,x,c_985
5939,c_loc_7_xl_1667874104.273904,2022-11-07 18:21:44.273904,2022-11-12 18:21:44.273904,loc_7,xl,c_413
5940,c_loc_5_comfort_1667874105.273904,2022-11-07 18:21:45.273904,2022-11-12 18:21:45.273904,loc_5,comfort,c_938
5941,c_loc_19_comfort_1667874106.273904,2022-11-07 18:21:46.273904,2022-11-12 18:21:46.273904,loc_19,comfort,c_68
5942,c_loc_13_comfort_1667874107.273904,2022-11-07 18:21:47.273904,2022-11-12 18:21:47.273904,loc_13,comfort,c_831
5943,c_loc_19_xl_1667874108.273904,2022-11-07 18:21:48.273904,2022-11-12 18:21:48.273904,loc_19,xl,c_176
5944,c_loc_13_xl_1667874109.273904,2022-11-07 18:21:49.273904,2022-11-12 18:21:49.273904,loc_13,xl,c_907
5945,c_loc_8_green_1667874110.273904,2022-11-07 18:21:50.273904,2022-11-12 18:21:50.273904,loc_8,green,c_886
5946,c_loc_8_x_1667874111.273904,2022-11-07 18:21:51.273904,2022-11-12 18:21:51.273904,loc_8,x,c_808
5947,c_loc_4_green_1667874112.273904,2022-11-07 18:21:52.273904,2022-11-12 18:21:52.273904,loc_4,green,c_824
5948,c_loc_4_xl_1667874113.273904,2022-11-07 18:21:53.273904,2022-11-12 18:21:53.273904,loc_4,xl,c_622
5949,c_loc_3_green_1667874114.273904,2022-11-07 18:21:54.273904,2022-11-12 18:21:54.273904,loc_3,green,c_37
5950,c_loc_17_green_1667874115.273904,2022-11-07 18:21:55.273904,2022-11-12 18:21:55.273904,loc_17,green,c_73
5951,c_loc_7_comfort_1667874116.273904,2022-11-07 18:21:56.273904,2022-11-12 18:21:56.273904,loc_7,comfort,c_77
5952,c_loc_17_xl_1667874117.273904,2022-11-07 18:21:57.273904,2022-11-12 18:21:57.273904,loc_17,xl,c_364
5953,c_loc_9_x_1667874118.273904,2022-11-07 18:21:58.273904,2022-11-12 18:21:58.273904,loc_9,x,c_553
5954,c_loc_9_comfort_1667874119.273904,2022-11-07 18:21:59.273904,2022-11-12 18:21:59.273904,loc_9,comfort,c_768
5955,c_loc_15_xl_1667874120.273904,2022-11-07 18:22:00.273904,2022-11-12 18:22:00.273904,loc_15,xl,c_756
5956,c_loc_15_comfort_1667874121.273904,2022-11-07 18:22:01.273904,2022-11-12 18:22:01.273904,loc_15,comfort,c_574
5957,c_loc_7_xl_1667874122.273904,2022-11-07 18:22:02.273904,2022-11-12 18:22:02.273904,loc_7,xl,c_267
5958,c_loc_10_xl_1667874123.273904,2022-11-07 18:22:03.273904,2022-11-12 18:22:03.273904,loc_10,xl,c_135
5959,c_loc_10_green_1667874124.273904,2022-11-07 18:22:04.273904,2022-11-12 18:22:04.273904,loc_10,green,c_747
5960,c_loc_7_comfort_1667874125.273904,2022-11-07 18:22:05.273904,2022-11-12 18:22:05.273904,loc_7,comfort,c_289
5961,c_loc_10_comfort_1667874126.273904,2022-11-07 18:22:06.273904,2022-11-12 18:22:06.273904,loc_10,comfort,c_43
5962,c_loc_8_xl_1667874127.273904,2022-11-07 18:22:07.273904,2022-11-12 18:22:07.273904,loc_8,xl,c_142
5963,c_loc_8_x_1667874128.273904,2022-11-07 18:22:08.273904,2022-11-12 18:22:08.273904,loc_8,x,c_240
5964,c_loc_5_comfort_1667874129.273904,2022-11-07 18:22:09.273904,2022-11-12 18:22:09.273904,loc_5,comfort,c_128
5965,c_loc_1_green_1667874130.273904,2022-11-07 18:22:10.273904,2022-11-12 18:22:10.273904,loc_1,green,c_465
5966,c_loc_9_comfort_1667874131.273904,2022-11-07 18:22:11.273904,2022-11-12 18:22:11.273904,loc_9,comfort,c_738
5967,c_loc_9_x_1667874132.273904,2022-11-07 18:22:12.273904,2022-11-12 18:22:12.273904,loc_9,x,c_684
5968,c_loc_15_xl_1667874133.273904,2022-11-07 18:22:13.273904,2022-11-12 18:22:13.273904,loc_15,xl,c_731
5969,c_loc_12_comfort_1667874134.273904,2022-11-07 18:22:14.273904,2022-11-12 18:22:14.273904,loc_12,comfort,c_376
5970,c_loc_5_xl_1667874135.273904,2022-11-07 18:22:15.273904,2022-11-12 18:22:15.273904,loc_5,xl,c_171
5971,c_loc_6_xl_1667874136.273904,2022-11-07 18:22:16.273904,2022-11-12 18:22:16.273904,loc_6,xl,c_175
5972,c_loc_13_comfort_1667874137.273904,2022-11-07 18:22:17.273904,2022-11-12 18:22:17.273904,loc_13,comfort,c_984
5973,c_loc_0_green_1667874138.273904,2022-11-07 18:22:18.273904,2022-11-12 18:22:18.273904,loc_0,green,c_332
5974,c_loc_0_x_1667874139.273904,2022-11-07 18:22:19.273904,2022-11-12 18:22:19.273904,loc_0,x,c_926
5975,c_loc_17_x_1667874140.273904,2022-11-07 18:22:20.273904,2022-11-12 18:22:20.273904,loc_17,x,c_701
5976,c_loc_5_comfort_1667874141.273904,2022-11-07 18:22:21.273904,2022-11-12 18:22:21.273904,loc_5,comfort,c_568
5977,c_loc_0_x_1667874142.273904,2022-11-07 18:22:22.273904,2022-11-12 18:22:22.273904,loc_0,x,c_121
5978,c_loc_18_x_1667874143.273904,2022-11-07 18:22:23.273904,2022-11-12 18:22:23.273904,loc_18,x,c_436
5979,c_loc_19_green_1667874144.273904,2022-11-07 18:22:24.273904,2022-11-12 18:22:24.273904,loc_19,green,c_613
5980,c_loc_17_green_1667874145.273904,2022-11-07 18:22:25.273904,2022-11-12 18:22:25.273904,loc_17,green,c_972
5981,c_loc_9_comfort_1667874146.273904,2022-11-07 18:22:26.273904,2022-11-12 18:22:26.273904,loc_9,comfort,c_721
5982,c_loc_14_green_1667874147.273904,2022-11-07 18:22:27.273904,2022-11-12 18:22:27.273904,loc_14,green,c_739
5983,c_loc_8_comfort_1667874148.273904,2022-11-07 18:22:28.273904,2022-11-12 18:22:28.273904,loc_8,comfort,c_160
5984,c_loc_4_green_1667874149.273904,2022-11-07 18:22:29.273904,2022-11-12 18:22:29.273904,loc_4,green,c_361
5985,c_loc_13_x_1667874150.273904,2022-11-07 18:22:30.273904,2022-11-12 18:22:30.273904,loc_13,x,c_779
5986,c_loc_17_x_1667874151.273904,2022-11-07 18:22:31.273904,2022-11-12 18:22:31.273904,loc_17,x,c_285
5987,c_loc_16_xl_1667874152.273904,2022-11-07 18:22:32.273904,2022-11-12 18:22:32.273904,loc_16,xl,c_396
5988,c_loc_1_x_1667874153.273904,2022-11-07 18:22:33.273904,2022-11-12 18:22:33.273904,loc_1,x,c_43
5989,c_loc_12_comfort_1667874154.273904,2022-11-07 18:22:34.273904,2022-11-12 18:22:34.273904,loc_12,comfort,c_370
5990,c_loc_2_x_1667874155.273904,2022-11-07 18:22:35.273904,2022-11-12 18:22:35.273904,loc_2,x,c_213
5991,c_loc_4_comfort_1667874156.273904,2022-11-07 18:22:36.273904,2022-11-12 18:22:36.273904,loc_4,comfort,c_803
5992,c_loc_0_comfort_1667874157.273904,2022-11-07 18:22:37.273904,2022-11-12 18:22:37.273904,loc_0,comfort,c_498
5993,c_loc_6_x_1667874158.273904,2022-11-07 18:22:38.273904,2022-11-12 18:22:38.273904,loc_6,x,c_64
5994,c_loc_14_green_1667874159.273904,2022-11-07 18:22:39.273904,2022-11-12 18:22:39.273904,loc_14,green,c_668
5995,c_loc_19_green_1667874160.273904,2022-11-07 18:22:40.273904,2022-11-12 18:22:40.273904,loc_19,green,c_87
5996,c_loc_11_xl_1667874161.273904,2022-11-07 18:22:41.273904,2022-11-12 18:22:41.273904,loc_11,xl,c_908
5997,c_loc_13_comfort_1667874162.273904,2022-11-07 18:22:42.273904,2022-11-12 18:22:42.273904,loc_13,comfort,c_934
5998,c_loc_5_xl_1667874163.273904,2022-11-07 18:22:43.273904,2022-11-12 18:22:43.273904,loc_5,xl,c_828
5999,c_loc_12_green_1667874164.273904,2022-11-07 18:22:44.273904,2022-11-12 18:22:44.273904,loc_12,green,c_691
6000,c_loc_17_green_1667874165.273904,2022-11-07 18:22:45.273904,2022-11-12 18:22:45.273904,loc_17,green,c_270
6001,c_loc_7_comfort_1667874166.273904,2022-11-07 18:22:46.273904,2022-11-12 18:22:46.273904,loc_7,comfort,c_602
6002,c_loc_16_x_1667874167.273904,2022-11-07 18:22:47.273904,2022-11-12 18:22:47.273904,loc_16,x,c_930
6003,c_loc_13_xl_1667874168.273904,2022-11-07 18:22:48.273904,2022-11-12 18:22:48.273904,loc_13,xl,c_96
6004,c_loc_3_xl_1667874169.273904,2022-11-07 18:22:49.273904,2022-11-12 18:22:49.273904,loc_3,xl,c_794
6005,c_loc_11_green_1667874170.273904,2022-11-07 18:22:50.273904,2022-11-12 18:22:50.273904,loc_11,green,c_369
6006,c_loc_11_comfort_1667874171.273904,2022-11-07 18:22:51.273904,2022-11-12 18:22:51.273904,loc_11,comfort,c_939
6007,c_loc_1_green_1667874172.273904,2022-11-07 18:22:52.273904,2022-11-12 18:22:52.273904,loc_1,green,c_941
6008,c_loc_3_green_1667874173.273904,2022-11-07 18:22:53.273904,2022-11-12 18:22:53.273904,loc_3,green,c_868
6009,c_loc_5_x_1667874174.273904,2022-11-07 18:22:54.273904,2022-11-12 18:22:54.273904,loc_5,x,c_585
6010,c_loc_16_x_1667874175.273904,2022-11-07 18:22:55.273904,2022-11-12 18:22:55.273904,loc_16,x,c_262
6011,c_loc_11_x_1667874176.273904,2022-11-07 18:22:56.273904,2022-11-12 18:22:56.273904,loc_11,x,c_186
6012,c_loc_17_xl_1667874177.273904,2022-11-07 18:22:57.273904,2022-11-12 18:22:57.273904,loc_17,xl,c_769
6013,c_loc_5_comfort_1667874178.273904,2022-11-07 18:22:58.273904,2022-11-12 18:22:58.273904,loc_5,comfort,c_934
6014,c_loc_18_x_1667874179.273904,2022-11-07 18:22:59.273904,2022-11-12 18:22:59.273904,loc_18,x,c_282
6015,c_loc_14_comfort_1667874180.273904,2022-11-07 18:23:00.273904,2022-11-12 18:23:00.273904,loc_14,comfort,c_260
6016,c_loc_1_xl_1667874181.273904,2022-11-07 18:23:01.273904,2022-11-12 18:23:01.273904,loc_1,xl,c_131
6017,c_loc_6_comfort_1667874182.273904,2022-11-07 18:23:02.273904,2022-11-12 18:23:02.273904,loc_6,comfort,c_77
6018,c_loc_1_x_1667874183.273904,2022-11-07 18:23:03.273904,2022-11-12 18:23:03.273904,loc_1,x,c_552
6019,c_loc_16_x_1667874184.273904,2022-11-07 18:23:04.273904,2022-11-12 18:23:04.273904,loc_16,x,c_529
6020,c_loc_19_x_1667874185.273904,2022-11-07 18:23:05.273904,2022-11-12 18:23:05.273904,loc_19,x,c_437
6021,c_loc_19_x_1667874186.273904,2022-11-07 18:23:06.273904,2022-11-12 18:23:06.273904,loc_19,x,c_564
6022,c_loc_13_x_1667874187.273904,2022-11-07 18:23:07.273904,2022-11-12 18:23:07.273904,loc_13,x,c_791
6023,c_loc_3_x_1667874188.273904,2022-11-07 18:23:08.273904,2022-11-12 18:23:08.273904,loc_3,x,c_319
6024,c_loc_2_x_1667874189.273904,2022-11-07 18:23:09.273904,2022-11-12 18:23:09.273904,loc_2,x,c_394
6025,c_loc_5_comfort_1667874190.273904,2022-11-07 18:23:10.273904,2022-11-12 18:23:10.273904,loc_5,comfort,c_76
6026,c_loc_1_green_1667874191.273904,2022-11-07 18:23:11.273904,2022-11-12 18:23:11.273904,loc_1,green,c_906
6027,c_loc_6_x_1667874192.273904,2022-11-07 18:23:12.273904,2022-11-12 18:23:12.273904,loc_6,x,c_725
6028,c_loc_8_comfort_1667874193.273904,2022-11-07 18:23:13.273904,2022-11-12 18:23:13.273904,loc_8,comfort,c_364
6029,c_loc_9_xl_1667874194.273904,2022-11-07 18:23:14.273904,2022-11-12 18:23:14.273904,loc_9,xl,c_870
6030,c_loc_2_comfort_1667874195.273904,2022-11-07 18:23:15.273904,2022-11-12 18:23:15.273904,loc_2,comfort,c_570
6031,c_loc_2_x_1667874196.273904,2022-11-07 18:23:16.273904,2022-11-12 18:23:16.273904,loc_2,x,c_395
6032,c_loc_16_comfort_1667874197.273904,2022-11-07 18:23:17.273904,2022-11-12 18:23:17.273904,loc_16,comfort,c_88
6033,c_loc_15_comfort_1667874198.273904,2022-11-07 18:23:18.273904,2022-11-12 18:23:18.273904,loc_15,comfort,c_657
6034,c_loc_14_x_1667874199.273904,2022-11-07 18:23:19.273904,2022-11-12 18:23:19.273904,loc_14,x,c_263
6035,c_loc_16_x_1667874200.273904,2022-11-07 18:23:20.273904,2022-11-12 18:23:20.273904,loc_16,x,c_322
6036,c_loc_16_green_1667874201.273904,2022-11-07 18:23:21.273904,2022-11-12 18:23:21.273904,loc_16,green,c_701
6037,c_loc_14_x_1667874202.273904,2022-11-07 18:23:22.273904,2022-11-12 18:23:22.273904,loc_14,x,c_916
6038,c_loc_18_xl_1667874203.273904,2022-11-07 18:23:23.273904,2022-11-12 18:23:23.273904,loc_18,xl,c_248
6039,c_loc_11_comfort_1667874204.273904,2022-11-07 18:23:24.273904,2022-11-12 18:23:24.273904,loc_11,comfort,c_546
6040,c_loc_17_xl_1667874205.273904,2022-11-07 18:23:25.273904,2022-11-12 18:23:25.273904,loc_17,xl,c_868
6041,c_loc_12_comfort_1667874206.273904,2022-11-07 18:23:26.273904,2022-11-12 18:23:26.273904,loc_12,comfort,c_53
6042,c_loc_5_x_1667874207.273904,2022-11-07 18:23:27.273904,2022-11-12 18:23:27.273904,loc_5,x,c_292
6043,c_loc_17_green_1667874208.273904,2022-11-07 18:23:28.273904,2022-11-12 18:23:28.273904,loc_17,green,c_863
6044,c_loc_16_comfort_1667874209.273904,2022-11-07 18:23:29.273904,2022-11-12 18:23:29.273904,loc_16,comfort,c_906
6045,c_loc_16_comfort_1667874210.273904,2022-11-07 18:23:30.273904,2022-11-12 18:23:30.273904,loc_16,comfort,c_180
6046,c_loc_6_x_1667874211.273904,2022-11-07 18:23:31.273904,2022-11-12 18:23:31.273904,loc_6,x,c_288
6047,c_loc_15_comfort_1667874212.273904,2022-11-07 18:23:32.273904,2022-11-12 18:23:32.273904,loc_15,comfort,c_314
6048,c_loc_7_xl_1667874213.273904,2022-11-07 18:23:33.273904,2022-11-12 18:23:33.273904,loc_7,xl,c_183
6049,c_loc_11_xl_1667874214.273904,2022-11-07 18:23:34.273904,2022-11-12 18:23:34.273904,loc_11,xl,c_255
6050,c_loc_15_xl_1667874215.273904,2022-11-07 18:23:35.273904,2022-11-12 18:23:35.273904,loc_15,xl,c_165
6051,c_loc_18_green_1667874216.273904,2022-11-07 18:23:36.273904,2022-11-12 18:23:36.273904,loc_18,green,c_688
6052,c_loc_7_xl_1667874217.273904,2022-11-07 18:23:37.273904,2022-11-12 18:23:37.273904,loc_7,xl,c_464
6053,c_loc_8_green_1667874218.273904,2022-11-07 18:23:38.273904,2022-11-12 18:23:38.273904,loc_8,green,c_945
6054,c_loc_17_green_1667874219.273904,2022-11-07 18:23:39.273904,2022-11-12 18:23:39.273904,loc_17,green,c_529
6055,c_loc_9_green_1667874220.273904,2022-11-07 18:23:40.273904,2022-11-12 18:23:40.273904,loc_9,green,c_798
6056,c_loc_11_comfort_1667874221.273904,2022-11-07 18:23:41.273904,2022-11-12 18:23:41.273904,loc_11,comfort,c_562
6057,c_loc_10_x_1667874222.273904,2022-11-07 18:23:42.273904,2022-11-12 18:23:42.273904,loc_10,x,c_774
6058,c_loc_12_x_1667874223.273904,2022-11-07 18:23:43.273904,2022-11-12 18:23:43.273904,loc_12,x,c_803
6059,c_loc_16_x_1667874224.273904,2022-11-07 18:23:44.273904,2022-11-12 18:23:44.273904,loc_16,x,c_564
6060,c_loc_2_comfort_1667874225.273904,2022-11-07 18:23:45.273904,2022-11-12 18:23:45.273904,loc_2,comfort,c_400
6061,c_loc_17_comfort_1667874226.273904,2022-11-07 18:23:46.273904,2022-11-12 18:23:46.273904,loc_17,comfort,c_694
6062,c_loc_9_xl_1667874227.273904,2022-11-07 18:23:47.273904,2022-11-12 18:23:47.273904,loc_9,xl,c_304
6063,c_loc_10_comfort_1667874228.273904,2022-11-07 18:23:48.273904,2022-11-12 18:23:48.273904,loc_10,comfort,c_991
6064,c_loc_17_comfort_1667874229.273904,2022-11-07 18:23:49.273904,2022-11-12 18:23:49.273904,loc_17,comfort,c_171
6065,c_loc_19_green_1667874230.273904,2022-11-07 18:23:50.273904,2022-11-12 18:23:50.273904,loc_19,green,c_594
6066,c_loc_13_x_1667874231.273904,2022-11-07 18:23:51.273904,2022-11-12 18:23:51.273904,loc_13,x,c_479
6067,c_loc_6_xl_1667874232.273904,2022-11-07 18:23:52.273904,2022-11-12 18:23:52.273904,loc_6,xl,c_253
6068,c_loc_15_green_1667874233.273904,2022-11-07 18:23:53.273904,2022-11-12 18:23:53.273904,loc_15,green,c_427
6069,c_loc_7_xl_1667874234.273904,2022-11-07 18:23:54.273904,2022-11-12 18:23:54.273904,loc_7,xl,c_654
6070,c_loc_12_xl_1667874235.273904,2022-11-07 18:23:55.273904,2022-11-12 18:23:55.273904,loc_12,xl,c_702
6071,c_loc_9_x_1667874236.273904,2022-11-07 18:23:56.273904,2022-11-12 18:23:56.273904,loc_9,x,c_523
6072,c_loc_19_x_1667874237.273904,2022-11-07 18:23:57.273904,2022-11-12 18:23:57.273904,loc_19,x,c_601
6073,c_loc_10_x_1667874238.273904,2022-11-07 18:23:58.273904,2022-11-12 18:23:58.273904,loc_10,x,c_607
6074,c_loc_5_green_1667874239.273904,2022-11-07 18:23:59.273904,2022-11-12 18:23:59.273904,loc_5,green,c_638
6075,c_loc_15_green_1667874240.273904,2022-11-07 18:24:00.273904,2022-11-12 18:24:00.273904,loc_15,green,c_150
6076,c_loc_1_comfort_1667874241.273904,2022-11-07 18:24:01.273904,2022-11-12 18:24:01.273904,loc_1,comfort,c_264
6077,c_loc_14_green_1667874242.273904,2022-11-07 18:24:02.273904,2022-11-12 18:24:02.273904,loc_14,green,c_740
6078,c_loc_19_x_1667874243.273904,2022-11-07 18:24:03.273904,2022-11-12 18:24:03.273904,loc_19,x,c_589
6079,c_loc_14_green_1667874244.273904,2022-11-07 18:24:04.273904,2022-11-12 18:24:04.273904,loc_14,green,c_853
6080,c_loc_19_x_1667874245.273904,2022-11-07 18:24:05.273904,2022-11-12 18:24:05.273904,loc_19,x,c_989
6081,c_loc_7_xl_1667874246.273904,2022-11-07 18:24:06.273904,2022-11-12 18:24:06.273904,loc_7,xl,c_997
6082,c_loc_9_comfort_1667874247.273904,2022-11-07 18:24:07.273904,2022-11-12 18:24:07.273904,loc_9,comfort,c_480
6083,c_loc_5_green_1667874248.273904,2022-11-07 18:24:08.273904,2022-11-12 18:24:08.273904,loc_5,green,c_905
6084,c_loc_13_green_1667874249.273904,2022-11-07 18:24:09.273904,2022-11-12 18:24:09.273904,loc_13,green,c_886
6085,c_loc_10_xl_1667874250.273904,2022-11-07 18:24:10.273904,2022-11-12 18:24:10.273904,loc_10,xl,c_913
6086,c_loc_2_x_1667874251.273904,2022-11-07 18:24:11.273904,2022-11-12 18:24:11.273904,loc_2,x,c_457
6087,c_loc_13_comfort_1667874252.273904,2022-11-07 18:24:12.273904,2022-11-12 18:24:12.273904,loc_13,comfort,c_854
6088,c_loc_16_comfort_1667874253.273904,2022-11-07 18:24:13.273904,2022-11-12 18:24:13.273904,loc_16,comfort,c_301
6089,c_loc_13_comfort_1667874254.273904,2022-11-07 18:24:14.273904,2022-11-12 18:24:14.273904,loc_13,comfort,c_772
6090,c_loc_7_comfort_1667874255.273904,2022-11-07 18:24:15.273904,2022-11-12 18:24:15.273904,loc_7,comfort,c_875
6091,c_loc_16_x_1667874256.273904,2022-11-07 18:24:16.273904,2022-11-12 18:24:16.273904,loc_16,x,c_406
6092,c_loc_6_x_1667874257.273904,2022-11-07 18:24:17.273904,2022-11-12 18:24:17.273904,loc_6,x,c_188
6093,c_loc_10_x_1667874258.273904,2022-11-07 18:24:18.273904,2022-11-12 18:24:18.273904,loc_10,x,c_450
6094,c_loc_13_x_1667874259.273904,2022-11-07 18:24:19.273904,2022-11-12 18:24:19.273904,loc_13,x,c_387
